ISSUE_DATE,ISSUE_TIME,FINE_AMOUNT,TICKET_LOCATION_STREET,VIOLATION DESCRIPTION,TIME,DOW
10/21/15,13:24,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Wed
1/14/16,8:45,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
1/14/16,8:47,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
2/22/16,16:53,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Mon
3/14/16,10:35,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",10,Mon
1/13/16,15:23,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",15,Wed
10/15/15,10:38,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,10,Thu
10/15/15,10:41,$0.00,LOT 16A - FAC/STAFF LOT,OVERLINE/TAKE THE SPACE OF,10,Thu
10/16/15,7:49,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",7,Fri
10/16/15,7:52,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Fri
10/16/15,7:38,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Fri
12/23/15,13:49,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Wed
12/23/15,13:50,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Wed
12/10/15,7:40,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
2/19/16,8:33,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
3/28/16,8:49,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
3/28/16,8:52,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,8,Mon
10/26/15,12:20,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",12,Mon
11/16/15,7:54,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Mon
2/8/16,7:25,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Mon
1/20/16,8:42,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Wed
1/20/16,8:40,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,8,Wed
1/28/16,8:51,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Thu
1/28/16,8:53,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Thu
2/2/16,16:12,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Tue
10/26/15,4:09,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,4,Mon
10/26/15,4:11,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,4,Mon
1/28/16,8:56,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,8,Thu
11/12/15,10:46,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",10,Thu
11/6/15,4:32,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,4,Fri
12/10/15,7:42,$35.00,LOT 16A - FAC/STAFF LOT,IMPROPER PARKING,7,Thu
11/15/16,15:55,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Tue
11/22/16,11:45,$0.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT,11,Tue
11/29/16,11:14,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,11,Tue
1/28/16,8:47,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
10/22/15,13:30,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,13,Thu
2/24/16,14:59,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Wed
12/10/15,7:38,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
10/19/15,7:15,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Mon
10/19/15,7:18,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Mon
11/4/16,7:50,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Fri
11/8/16,14:11,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,14,Tue
10/16/15,13:16,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Fri
10/26/15,12:23,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",12,Mon
12/10/15,7:45,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
11/12/15,8:01,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
11/15/16,15:59,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Tue
3/17/16,14:12,$0.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,14,Thu
10/27/15,7:32,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Tue
10/27/15,7:32,$35.00,LOT 16A - FAC/STAFF LOT,OVERLINE/TAKE THE SPACE OF,7,Tue
11/10/15,7:42,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Tue
3/9/16,16:35,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Wed
3/9/16,16:22,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Wed
3/17/16,14:40,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,14,Thu
3/9/16,16:27,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Wed
3/24/16,15:55,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Thu
3/24/16,15:58,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Thu
3/2/16,8:42,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,8,Wed
10/27/15,7:35,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Tue
11/17/15,16:10,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,16,Tue
1/13/16,15:17,$0.00,LOT 16A - FAC/STAFF LOT,OVERLINE/TAKE THE SPACE OF,15,Wed
11/12/15,13:24,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Thu
12/7/15,14:54,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",14,Mon
12/7/15,15:01,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,15,Mon
12/7/15,15:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Mon
12/7/15,14:58,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,14,Mon
11/12/15,15:54,$0.00,LOT 16A - FAC/STAFF LOT,OVERLINE/TAKE THE SPACE OF,15,Thu
5/13/16,7:48,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Fri
5/31/16,15:53,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,15,Tue
4/28/16,13:49,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Thu
4/28/16,13:52,$0.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT,13,Thu
11/23/15,10:57,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",10,Mon
11/23/15,11:01,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,11,Mon
11/23/15,12:03,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,12,Mon
1/5/15,8:07,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Mon
11/28/16,14:11,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,14,Mon
3/8/16,7:55,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",7,Tue
10/26/15,8:04,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
10/26/15,12:15,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,12,Mon
11/11/15,13:43,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Wed
3/17/16,14:09,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Thu
1/5/15,16:28,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Mon
1/5/15,16:31,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Mon
1/6/15,8:13,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,8,Tue
1/6/15,7:55,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Tue
1/6/15,11:35,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,11,Tue
1/6/15,11:35,$50.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,11,Tue
1/6/15,16:30,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Tue
1/6/15,16:32,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Tue
1/7/15,8:31,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Wed
3/17/16,16:07,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Thu
1/7/15,17:00,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,17,Wed
1/7/15,17:05,$100.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT,17,Wed
4/22/16,9:36,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",9,Fri
11/16/15,8:53,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Mon
11/16/15,8:56,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,8,Mon
11/16/15,8:59,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Mon
1/5/16,11:31,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,11,Tue
1/5/16,11:33,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Tue
12/7/15,14:51,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
11/12/15,13:05,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Thu
11/12/15,13:06,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Thu
11/13/15,8:18,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
12/7/15,14:47,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",14,Mon
12/7/15,14:50,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
12/7/15,15:04,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Mon
11/12/15,15:53,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Thu
1/12/15,8:24,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Mon
1/12/15,14:13,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,14,Mon
1/12/15,14:17,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Mon
1/12/15,14:29,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,14,Mon
1/12/15,14:32,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,14,Mon
1/12/15,14:32,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,14,Mon
1/12/15,14:34,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,14,Mon
1/13/15,14:55,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Tue
1/13/15,14:57,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,14,Tue
1/13/15,14:59,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,14,Tue
1/14/15,8:36,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,8,Wed
1/14/15,16:48,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Wed
1/15/15,7:53,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,7,Thu
1/15/15,7:55,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Thu
1/15/15,10:18,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,10,Thu
1/16/15,7:59,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,7,Fri
1/16/15,8:01,$100.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT,8,Fri
11/24/15,14:20,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Tue
12/7/15,15:05,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Mon
11/13/15,13:28,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Fri
11/13/15,13:31,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Fri
11/18/15,7:28,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Wed
3/24/16,15:59,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Thu
5/19/16,8:13,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
4/28/16,13:44,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",13,Thu
5/16/16,9:01,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Mon
11/23/15,8:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
11/23/15,8:07,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Mon
1/5/15,8:01,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Mon
1/5/15,8:03,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Mon
1/5/15,8:06,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Mon
1/5/15,16:33,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Mon
1/5/15,16:34,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Mon
1/6/15,9:14,$100.00,LOT 16A - FAC/STAFF LOT,ALTERING PERMIT,9,Tue
1/6/15,10:08,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,10,Tue
1/7/15,8:32,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Wed
3/17/16,14:35,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,14,Thu
3/17/16,14:37,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Thu
1/21/15,8:51,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,8,Wed
1/21/15,8:52,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,8,Wed
1/21/15,8:56,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,8,Wed
1/21/15,8:57,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,8,Wed
1/21/15,8:59,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,8,Wed
5/16/16,8:17,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
2/26/15,13:41,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,13,Thu
2/26/15,13:41,$50.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,13,Thu
5/16/16,8:19,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
1/7/15,17:08,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,17,Wed
12/1/15,8:31,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Tue
10/26/15,8:06,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
10/26/15,8:07,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
3/2/15,8:43,$30.00,LOT 16A - FAC/STAFF LOT,IMPROPER DISPLAY,8,Mon
3/2/15,7:16,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Mon
3/3/15,7:00,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Tue
1/22/15,13:50,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,13,Thu
1/22/15,16:51,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Thu
1/22/15,16:55,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Thu
1/23/15,14:36,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Fri
1/12/15,14:19,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Mon
1/12/15,14:21,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,14,Mon
1/12/15,14:24,$100.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT,14,Mon
1/12/15,14:26,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Mon
1/12/15,14:34,$50.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,14,Mon
3/5/15,7:16,$50.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,7,Thu
3/5/15,12:21,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,12,Thu
3/5/15,8:06,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Thu
3/6/15,7:03,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Fri
3/6/15,9:36,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,9,Fri
3/6/15,9:37,$50.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,9,Fri
3/6/15,11:08,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,11,Fri
3/6/15,16:16,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Fri
3/6/15,16:20,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Fri
3/6/15,16:21,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Fri
3/6/15,16:27,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Fri
3/6/15,16:47,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Fri
3/9/15,8:31,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Mon
3/9/15,10:36,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,10,Mon
3/9/15,10:46,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,10,Mon
3/10/15,8:19,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Tue
1/13/15,8:02,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Tue
1/14/15,8:31,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Wed
1/14/15,8:34,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,8,Wed
1/14/15,16:50,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Wed
1/14/15,16:51,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Wed
1/14/15,16:54,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Wed
1/16/15,13:49,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,13,Fri
1/16/15,13:49,$50.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,13,Fri
1/20/15,8:39,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Tue
1/20/15,8:45,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Tue
1/20/15,8:57,$30.00,LOT 16A - FAC/STAFF LOT,IMPROPER DISPLAY,8,Tue
3/24/16,16:02,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",16,Thu
1/20/15,14:40,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,14,Tue
1/20/15,14:43,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Tue
1/21/15,8:48,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,8,Wed
1/21/15,11:23,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,11,Wed
2/26/15,9:10,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,9,Thu
2/27/15,12:46,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,12,Fri
2/27/15,12:50,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,12,Fri
2/27/15,8:34,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,8,Fri
2/27/15,8:35,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Fri
2/27/15,8:37,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,8,Fri
2/27/15,8:39,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Fri
2/27/15,14:59,$35.00,LOT 16A - FAC/STAFF LOT,SERVICE VEHICLE ONLY,14,Fri
3/2/15,8:39,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,8,Mon
3/2/16,8:40,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Wed
10/26/15,10:52,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,10,Mon
4/22/16,9:34,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Fri
10/27/15,7:37,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Tue
3/3/15,11:05,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,11,Tue
3/3/15,8:36,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Tue
3/3/15,13:50,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,13,Tue
3/4/15,16:59,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Wed
3/5/15,7:12,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Thu
3/5/15,7:14,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,7,Thu
3/5/15,12:24,$50.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,12,Thu
3/6/15,11:09,$50.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,11,Fri
3/6/15,16:15,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Fri
3/6/15,16:29,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,16,Fri
3/6/15,16:43,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Fri
3/6/15,16:44,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,16,Fri
5/5/16,14:27,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",14,Thu
5/13/16,9:14,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,9,Fri
3/11/15,8:50,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Wed
5/6/16,12:25,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Fri
5/6/16,12:28,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,12,Fri
5/2/16,10:35,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,10,Mon
1/26/15,8:14,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Mon
1/26/15,8:22,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Mon
1/27/15,10:55,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,10,Tue
1/27/15,13:41,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,13,Tue
1/27/15,16:54,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Tue
1/27/15,16:55,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Tue
1/28/15,13:43,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,13,Wed
12/7/15,15:07,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,15,Mon
12/7/15,15:08,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,15,Mon
1/29/15,10:07,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,10,Thu
1/29/15,10:08,$50.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,10,Thu
1/29/15,14:31,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,14,Thu
1/29/15,14:31,$50.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,14,Thu
3/13/15,7:04,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Fri
3/13/15,7:06,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Fri
3/13/15,7:08,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,7,Fri
3/16/15,7:00,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Mon
3/16/15,10:00,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,10,Mon
3/16/15,14:50,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Mon
3/16/15,14:51,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,14,Mon
3/16/15,14:52,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Mon
3/16/15,14:52,$95.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE W/TOW,14,Mon
3/17/15,7:48,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Tue
3/17/15,7:50,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Tue
3/17/15,7:51,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Tue
3/17/15,13:20,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,13,Tue
3/17/15,13:24,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,13,Tue
3/18/15,8:56,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Wed
